time,lat,lon,elevation,accuracy,bearing,speed,satellites,idx,io,isIndoor
2019-03-05T18:20:28.706Z,32.881692,-117.233593,0,23.006,0.0,0.0,0,516,amenity,0
2019-03-05T18:22:10.417Z,32.881659,-117.23346599999999,0,30.563000000000002,0.0,0.0,0,517,amenity,0
2019-03-05T18:23:31.544Z,32.881640999999995,-117.233508,0,27.98,0.0,0.0,0,518,amenity,0
2019-03-05T18:25:05.486Z,32.881744,-117.233529,0,24.756,0.0,0.0,0,519,amenity,0
2019-03-05T18:26:10.160Z,32.881687,-117.23352299999999,0,22.516,0.0,0.0,0,520,amenity,0
2019-03-05T18:27:19.307Z,32.881639,-117.23350900000001,0,27.965999999999998,0.0,0.0,0,521,amenity,0
2019-03-05T18:28:20.343Z,32.881653,-117.233496,0,24.791999999999998,0.0,0.0,0,522,amenity,0
2019-03-05T18:30:02.796Z,32.881671000000004,-117.233508,0,24.77,0.0,0.0,0,523,amenity,0
2019-03-05T18:31:03.882Z,32.881675,-117.233515,0,22.641,0.0,0.0,0,524,amenity,0
2019-03-05T18:32:41.200Z,32.881671999999995,-117.23359099999999,0,27.684,0.0,0.0,0,525,amenity,0
